TripID,CustomerID,DriverID,VehicleID,TotalFuelConsumption,AxleWeightAverage,TotalDistance,AltitiudeUp_dmperkm,AltitudeDown_dmperkm,Altitude_sum_dmperkm
14503938,Customer6,Driver45,Vehicle8,15,0,40.465,228.3454838,255.0352156,483.3806994
14503950,Customer6,Driver107,Vehicle9,17.5,0,62.25,132.5301205,142.811245,275.3413655
14503967,Customer6,Driver107,Vehicle9,51.5,0,206.435,110.2041805,105.1662751,215.3704556
14503969,Customer6,Driver45,Vehicle8,57,0,202.4,104.2490119,103.8537549,208.1027668
14504005,Customer6,Driver107,Vehicle9,0,0,0.06,2166.666667,3166.666667,5333.333333
14504010,Customer6,Driver45,Vehicle8,0,0,0.11,5454.545455,0,5454.545455
14504018,Customer6,Driver107,Vehicle9,71,0,252.215,104.5933033,106.575739,211.1690423
14504019,Customer6,Driver45,Vehicle8,0.5,0,0.425,2070.588235,658.8235294,2729.411765
14504022,Customer6,Driver45,Vehicle8,21,0,65.165,140.5662549,141.6404512,282.2067061
14504066,Customer6,Driver45,Vehicle8,81.5,0,304.955,86.47177452,89.12790412,175.5996786
14504099,Customer6,Driver107,Vehicle9,13,0,39.845,133.5173798,124.4823692,257.999749
14504104,Customer6,Driver107,Vehicle9,17.5,0,56.62,128.9297068,133.8749558,262.8046627
14504106,Customer6,Driver45,Vehicle8,7.5,0,27.635,146.9151438,124.1179663,271.0331102
14504122,Customer6,Driver107,Vehicle9,53.5,0,205.5,93.23600973,87.73722628,180.973236
14504126,Customer6,Driver45,Vehicle8,26.5,0,103.33,86.80925191,88.26091164,175.0701636
14504145,Customer6,Driver45,Vehicle8,31,0,125.475,92.28930066,101.6935645,193.9828651
14504154,Customer6,Driver107,Vehicle9,1,0,0.93,860.2150538,741.9354839,1602.150538
14504171,Customer6,Driver45,Vehicle8,26.5,0,106.15,95.52520019,84.50306171,180.0282619
14504178,Customer6,Driver107,Vehicle9,0.5,0,0.655,427.480916,351.1450382,778.6259542
14504182,Customer6,Driver45,Vehicle8,0.5,0,0.14,428.5714286,642.8571429,1071.428571
14504296,Customer6,Driver35,Vehicle3,62.5,8141,241.005,91.3259061,95.7241551,187.0500612
14504297,Customer6,Driver109,Vehicle4,76,12576,295.08,82.01165786,88.78948082,170.8011387
14504298,Customer6,Driver42,Vehicle13,96,0,380.485,65.0222742,61.68442908,126.7067033
14504299,Customer6,Driver12,Vehicle14,34,0,165.875,72.64506405,58.96006029,131.6051243
14504300,Customer6,Driver89,Vehicle7,29.5,0,124.57,69.43886971,72.64991571,142.0887854
14504305,Customer6,Driver54,Vehicle11,7.5,0,28.375,102.2026432,94.44933921,196.6519824
14504307,Customer6,Driver35,Vehicle3,44,8069,165.015,97.80929006,100.8393176,198.6486077
14504313,Customer6,Driver122,Vehicle15,4,0,15.16,124.0105541,127.3087071,251.3192612
14504317,Customer6,Driver89,Vehicle7,5,0,28.59,107.7299755,105.6313396,213.3613151
14504318,Customer6,Driver122,Vehicle15,0,0,0.195,1282.051282,358.974359,1641.025641
14504322,Customer6,Driver132,Vehicle14,47.5,0,186.63,67.7811713,79.89069281,147.6718641
14504329,Customer6,Driver53,Vehicle11,8,0,28.205,107.073214,96.43680199,203.510016
14504332,Customer6,Driver22,Vehicle12,8.5,0,30.335,110.4334927,114.3893193,224.8228119
14504335,Customer6,Driver89,Vehicle7,1,0,5.22,273.9463602,241.3793103,515.3256705
14504338,Customer6,Driver122,Vehicle15,7,0,29.48,87.17774763,81.41112619,168.5888738
14504347,Customer6,Driver133,Vehicle13,65.5,0,254.025,87.35360693,85.26719811,172.620805
14504356,Customer6,Driver33,Vehicle7,3,0,12.02,183.0282862,193.0116473,376.0399334
14504365,Customer6,Driver53,Vehicle11,6.5,0,29.315,98.92546478,99.94883166,198.8742964
14504367,Customer6,Driver33,Vehicle7,6,0,21.01,128.986197,140.4093289,269.3955259
14504370,Customer6,Driver22,Vehicle12,44,0,144.545,82.88076378,88.48455498,171.3653188
14504379,Customer6,Driver33,Vehicle7,0.5,0,0.535,878.5046729,1140.186916,2018.691589
14504392,Customer6,Driver33,Vehicle7,12,0,21.45,235.4312354,174.3589744,409.7902098
14504398,Customer6,Driver122,Vehicle15,6.5,0,26.54,116.4280332,111.9065561,228.3345893
14504399,Customer6,Driver22,Vehicle12,34.5,0,109.325,122.4788475,112.6915161,235.1703636
14504400,Customer6,Driver53,Vehicle11,8.5,0,28.205,121.2550966,93.95497252,215.2100691
14504408,Customer6,Driver33,Vehicle7,0,0,0.105,666.6666667,95.23809524,761.9047619
14504409,Customer6,Driver33,Vehicle7,6.5,0,21.165,190.4086936,176.2343492,366.6430428
14504411,Customer6,Driver122,Vehicle15,0.5,0,0.78,615.3846154,294.8717949,910.2564103
14504417,Customer6,Driver122,Vehicle15,1,0,2.23,304.9327354,179.3721973,484.3049327
14504418,Customer6,Driver122,Vehicle15,0.5,0,1.275,745.0980392,517.6470588,1262.745098
14504419,Customer6,Driver33,Vehicle7,0.5,0,0.635,787.4015748,629.9212598,1417.322835
14504420,Customer6,Driver53,Vehicle11,6.5,0,29.36,114.7820163,97.7520436,212.5340599
14504421,Customer6,Driver133,Vehicle13,0,0,0.065,307.6923077,461.5384615,769.2307692
14504425,Customer6,Driver133,Vehicle13,0,0,0.125,240,240,480
14504430,Customer6,Driver133,Vehicle13,7.5,0,26.28,124.4292237,129.3759513,253.805175
14504431,Customer6,Driver33,Vehicle7,10.5,0,21.96,245.9016393,218.579235,464.4808743
14504432,Customer6,Driver122,Vehicle15,0.5,0,1.875,442.6666667,261.3333333,704
14504436,Customer6,Driver122,Vehicle15,0.5,0,0.865,578.0346821,473.9884393,1052.023121
14504446,Customer6,Driver33,Vehicle7,0,0,0.03,0,1000,1000
14504448,Customer6,Driver33,Vehicle7,6,0,24.69,114.6213042,108.9509923,223.5722965
14504450,Customer6,Driver53,Vehicle11,8,0,28.225,132.1523472,119.0434012,251.1957484
14504451,Customer6,Driver122,Vehicle15,1,0,2.22,198.1981982,234.2342342,432.4324324
14504456,Customer6,Driver122,Vehicle15,0.5,0,1.215,477.3662551,469.1358025,946.5020576
14504459,Customer6,Driver122,Vehicle15,12.5,0,58.14,134.8469212,130.7189542,265.5658755
14504460,Customer6,Driver33,Vehicle7,0.5,0,0.685,773.7226277,948.9051095,1722.627737
14504464,Customer6,Driver22,Vehicle12,55,0,233.33,87.1726739,88.8869841,176.059658
14504465,Customer6,Driver33,Vehicle7,15,0,40.7,114.2506143,111.3022113,225.5528256
14504467,Customer6,Driver132,Vehicle14,0,0,0.03,2333.333333,333.3333333,2666.666667
14504471,Customer6,Driver132,Vehicle14,35,0,184.88,86.81306794,74.8052791,161.618347
14504474,Customer6,Driver133,Vehicle13,85,0,293.95,96.81918694,97.46555537,194.2847423
14504478,Customer6,Driver53,Vehicle11,6.5,0,29.345,104.2767081,99.50587834,203.7825865
14504485,Customer6,Driver33,Vehicle7,18,0,40.535,150.4872333,140.619218,291.1064512
14504487,Customer6,Driver122,Vehicle15,13,0,43.635,144.8378595,153.546465,298.3843245
14504496,Customer6,Driver123,Vehicle11,8.5,0,28.275,104.3324492,140.4067197,244.7391689
14504505,Customer6,Driver33,Vehicle7,0.5,0,0.39,615.3846154,589.7435897,1205.128205
14504509,Customer6,Driver33,Vehicle7,0.5,0,1.28,757.8125,281.25,1039.0625
14504510,Customer6,Driver100,Vehicle15,68.5,0,231.96,111.0967408,116.6149336,227.7116744
14504512,Customer6,Driver33,Vehicle7,7.5,0,27.775,117.3717372,106.9306931,224.3024302
14504513,Customer6,Driver109,Vehicle4,4.5,4259,12.01,121.5653622,152.3730225,273.9383847
14504522,Customer6,Driver109,Vehicle4,18.5,4119,54.34,127.8984174,212.1825543,340.0809717
14504528,Customer6,Driver22,Vehicle12,8,0,28.22,93.55067328,88.94401134,182.4946846
14504529,Customer6,Driver123,Vehicle11,7.5,0,28.345,137.9431999,116.0698536,254.0130534
14504537,Customer6,Driver109,Vehicle4,0.5,3909,1.375,240,298.1818182,538.1818182
14504541,Customer6,Driver35,Vehicle3,29.5,8312,120.8,88.82450331,76.49006623,165.3145695
14504552,Customer6,Driver12,Vehicle14,77.5,0,357.805,72.02247034,76.88545437,148.9079247
14504556,Customer6,Driver109,Vehicle4,33,11834,90.81,160.0044048,96.35502698,256.3594318
14504559,Customer6,Driver123,Vehicle11,9.5,0,28.275,142.5287356,130.1503095,272.6790451
14504572,Customer6,Driver35,Vehicle3,51.5,7350,206.505,70.02251761,70.65204232,140.6745599
14504573,Customer6,Driver100,Vehicle15,0.5,0,0.535,1271.028037,654.2056075,1925.233645
14504577,Customer6,Driver123,Vehicle11,7,0,28.35,115.3439153,104.7619048,220.1058201
14504580,Customer6,Driver109,Vehicle4,77,11899,221.71,88.22335483,79.3378738,167.5612286
14504585,Customer6,Driver38,Vehicle15,0.5,0,0.52,596.1538462,942.3076923,1538.461538
14504587,Customer6,Driver123,Vehicle11,8.5,0,28.225,92.11691763,84.67670505,176.7936227
14504588,Customer6,Driver42,Vehicle13,2.5,0,3.785,192.8665786,203.4346103,396.3011889
14504589,Customer6,Driver38,Vehicle15,14.5,0,59.905,71.27952592,78.29062683,149.5701527
14504595,Customer6,Driver42,Vehicle13,12.5,0,42.5,63.76470588,70.82352941,134.5882353
14504597,Customer6,Driver38,Vehicle15,61.5,0,245.965,86.23178094,85.21537617,171.4471571
14504599,Customer6,Driver123,Vehicle11,6.5,0,28.295,98.60399364,90.12192967,188.7259233
14504602,Customer6,Driver35,Vehicle3,26,7246,101.02,87.50742427,90.87309444,178.3805187
14504603,Customer6,Driver42,Vehicle13,58.5,0,219.96,55.64648118,66.64848154,122.2949627
14504615,Customer6,Driver54,Vehicle11,9,0,28.225,84.32240921,86.44818423,170.7705934
14504624,Customer6,Driver35,Vehicle3,0.5,7207,0.435,827.5862069,1747.126437,2574.712644
14504625,Customer6,Driver35,Vehicle3,0.5,7226,0.945,571.4285714,370.3703704,941.7989418
14504627,Customer6,Driver35,Vehicle3,0.5,7014,0.745,442.9530201,308.7248322,751.6778523
14504631,Customer6,Driver12,Vehicle14,1.5,0,3.745,152.2029372,128.1708945,280.3738318
14504634,Customer6,Driver42,Vehicle13,31,0,114.705,77.59034044,62.76971361,140.3600541
14504638,Customer6,Driver54,Vehicle11,7,0,28.43,103.4118888,102.7084066,206.1202955
14504656,Customer6,Driver84,Vehicle23,72,0,323.07,77.41356362,75.61828706,153.0318507
14504676,Customer6,Driver84,Vehicle23,11,0,31.23,110.4707012,99.58373359,210.0544348
14504713,Customer6,Driver190,Vehicle23,3,0,5.245,127.7407054,133.4604385,261.2011439
14504721,Customer6,Driver190,Vehicle23,0.5,0,0.7,142.8571429,200,342.8571429
14504722,Customer6,Driver190,Vehicle23,0,0,1.055,227.4881517,180.0947867,407.5829384
14504726,Customer6,Driver190,Vehicle23,4,0,21.895,106.8737155,103.6766385,210.550354
14504734,Customer6,Driver190,Vehicle23,0.5,0,0.84,369.047619,345.2380952,714.2857143
14504736,Customer6,Driver190,Vehicle23,2.5,0,7.56,111.1111111,105.8201058,216.9312169
14504745,Customer6,Driver190,Vehicle23,0,0,0.205,195.1219512,390.2439024,585.3658537
14504775,Customer6,Driver190,Vehicle23,0.5,0,0.375,373.3333333,666.6666667,1040
14504783,Customer6,Driver190,Vehicle23,4,0,9.22,206.0737527,185.4663774,391.5401302
14504793,Customer6,Driver190,Vehicle23,26,0,117.56,71.87818986,68.73086084,140.6090507
14504825,Customer6,Driver190,Vehicle23,3.5,0,11.91,87.32157851,107.472712,194.7942905
14504834,Customer6,Driver190,Vehicle23,0,0,0.635,283.4645669,330.7086614,614.1732283
14504842,Customer6,Driver190,Vehicle23,0,0,0.27,296.2962963,148.1481481,444.4444444
14504845,Customer6,Driver190,Vehicle23,0,0,0.17,470.5882353,588.2352941,1058.823529
14504857,Customer6,Driver190,Vehicle23,0,0,0.18,1055.555556,222.2222222,1277.777778
14504858,Customer6,Driver190,Vehicle23,1,0,1.415,749.1166078,812.7208481,1561.837456
14504864,Customer6,Driver190,Vehicle23,28.5,0,98.975,78.20156605,75.06946199,153.271028
14504890,Customer6,Driver190,Vehicle23,0.5,0,0.415,554.2168675,144.5783133,698.7951807
14504895,Customer6,Driver190,Vehicle23,8,0,30.65,114.5187602,107.6672104,222.1859706
14504899,Customer6,Driver84,Vehicle23,79,0,304.58,73.37973603,75.84214328,149.2218793
14504941,Customer6,Driver49,Vehicle26,39,0,142.65,98.84332282,97.30108658,196.1444094
14504942,Customer6,Driver121,Vehicle24,29.5,0,101.89,120.9147119,124.7423692,245.6570812
14504945,Customer6,Driver90,Vehicle22,50,0,240.4,83.69384359,93.96838602,177.6622296
14504947,Customer6,Driver49,Vehicle26,9.5,0,32.585,98.81847476,99.73914378,198.5576185
14504950,Customer6,Driver81,Vehicle26,9,0,32.275,97.59876065,101.0069713,198.605732
14504951,Customer6,Driver121,Vehicle24,34,0,134.7,86.19153675,83.29621381,169.4877506
14504956,Customer6,Driver81,Vehicle26,9.5,0,32.465,99.49176036,93.63930387,193.1310642
14504957,Customer6,Driver37,Vehicle22,8.5,0,35.99,111.1419839,123.0897472,234.231731
14504962,Customer6,Driver81,Vehicle26,29.5,0,97.08,107.5401731,113.9266584,221.4668315
14504966,Customer6,Driver37,Vehicle22,6,0,22.29,157.918349,165.5450875,323.4634365
14504970,Customer6,Driver37,Vehicle22,0.5,0,0.085,3411.764706,0,3411.764706
14504972,Customer6,Driver37,Vehicle22,14,0,52.76,159.7801365,163.191812,322.9719484
14504988,Customer6,Driver37,Vehicle22,3,0,4.17,196.6426859,71.94244604,268.5851319
14504990,Customer6,Driver81,Vehicle26,10,0,33.88,121.6056671,115.9976387,237.6033058
14504991,Customer6,Driver37,Vehicle22,21.5,0,48.505,129.6773529,124.1109164,253.7882693
14504996,Customer6,Driver124,Vehicle24,0,0,0.56,357.1428571,446.4285714,803.5714286
14504997,Customer6,Driver124,Vehicle24,48.5,0,213.235,108.565667,115.3187798,223.8844467
14505002,Customer6,Driver189,Vehicle26,10,0,32.24,105.4590571,96.46401985,201.9230769
14505008,Customer6,Driver189,Vehicle26,19.5,0,64.815,103.5254185,90.56545553,194.090874
14505017,Customer6,Driver124,Vehicle24,0.5,0,0.6,383.3333333,200,583.3333333
14505018,Customer6,Driver124,Vehicle24,0.5,0,0.545,366.9724771,403.6697248,770.6422018
14505019,Customer6,Driver189,Vehicle26,10.5,0,32.595,181.3161528,156.4657156,337.7818684
14505028,Customer6,Driver189,Vehicle26,9.5,0,32.2,130.1242236,135.7142857,265.8385093
14505033,Customer6,Driver90,Vehicle22,4,0,18.005,130.5193002,149.9583449,280.4776451
14505037,Customer6,Driver189,Vehicle26,9.5,0,32.545,107.2361346,74.97311415,182.2092487
14505041,Customer6,Driver124,Vehicle24,51.5,0,211.545,108.3930133,103.713158,212.1061713
14505042,Customer6,Driver90,Vehicle22,48,0,234.525,88.47670824,94.48886046,182.9655687
14505045,Customer6,Driver189,Vehicle26,9,0,31.42,96.75366009,136.2189688,232.9726289
14505047,Customer6,Driver189,Vehicle26,9.5,0,32.57,113.9085048,93.03039607,206.9389008
14505050,Customer6,Driver49,Vehicle26,9,0,31.415,75.12334872,87.85611969,162.9794684
14505053,Customer6,Driver121,Vehicle24,11.5,0,38.3,71.54046997,81.46214099,153.002611
14505054,Customer6,Driver90,Vehicle22,2.5,0,7.12,247.1910112,375,622.1910112
14505055,Customer6,Driver121,Vehicle24,26.5,0,99.34,86.16871351,87.37668613,173.5453996
14505057,Customer6,Driver90,Vehicle22,3.5,0,15.77,108.4337349,178.8205453,287.2542803
14505059,Customer6,Driver90,Vehicle22,0.5,0,0.26,884.6153846,730.7692308,1615.384615
14505063,Customer6,Driver12,Vehicle14,88,0,356.115,75.22850765,70.34244556,145.5709532
14505064,Customer6,Driver38,Vehicle15,21.5,0,92.84,95.21757863,101.4648858,196.6824645
14505066,Customer6,Driver109,Vehicle4,70.5,11696,267.175,79.61074202,87.73275943,167.3435015
14505067,Customer6,Driver35,Vehicle3,38.5,7363,157.215,66.53309163,67.29637757,133.8294692
14505069,Customer6,Driver54,Vehicle11,8.5,0,28.225,84.32240921,83.2595217,167.5819309
14505075,Customer6,Driver54,Vehicle11,6.5,0,28.355,105.801446,105.801446,211.6028919
14505077,Customer6,Driver42,Vehicle13,23.5,0,94.395,51.06202659,62.92706181,113.9890884
14505078,Customer6,Driver38,Vehicle15,45,0,208.975,97.66718507,89.24512501,186.9123101
14505093,Customer6,Driver42,Vehicle13,65.5,0,284.57,70.6328847,63.14790737,133.7807921
14505095,Customer6,Driver54,Vehicle11,9,0,28.23,92.80906837,88.91250443,181.7215728
14505101,Customer6,Driver132,Vehicle14,47,0,186.31,67.73656809,79.65219258,147.3887607
14505106,Customer6,Driver38,Vehicle15,0.5,0,0.695,920.8633094,374.1007194,1294.964029
14505109,Customer6,Driver33,Vehicle3,0.5,7435,0.215,1348.837209,372.0930233,1720.930233
14505110,Customer6,Driver54,Vehicle11,6.5,0,28.365,126.2118808,129.7373524,255.9492332
14505111,Customer6,Driver38,Vehicle15,0.5,0,3.33,318.3183183,234.2342342,552.5525526
14505114,Customer6,Driver22,Vehicle12,8.5,0,29.8,101.6778523,97.31543624,198.9932886
14505115,Customer6,Driver33,Vehicle3,13,3702,54.265,91.21901778,83.11066065,174.3296784
14505120,Customer6,Driver30,Vehicle15,51,0,243.53,88.36693631,86.02636226,174.3932986
14505130,Customer6,Driver33,Vehicle3,0,3829,0.115,869.5652174,695.6521739,1565.217391
14505141,Customer6,Driver33,Vehicle3,5.5,5246,15.125,131.5702479,144.1322314,275.7024793
14505144,Customer6,Driver89,Vehicle7,6.5,0,34.11,98.50483729,111.6974494,210.2022867
14505147,Customer6,Driver22,Vehicle12,44.5,0,144.605,80.21852633,87.61799385,167.8365202
14505152,Customer6,Driver133,Vehicle13,53,0,230.435,68.21880357,65.70182481,133.9206284
14505165,Customer6,Driver89,Vehicle7,0,0,1.08,361.1111111,148.1481481,509.2592593
14505169,Customer6,Driver53,Vehicle11,6,0,29.33,91.71496761,92.39686328,184.1118309
14505170,Customer6,Driver89,Vehicle7,3.5,0,5.89,436.3327674,376.910017,813.2427844
14505173,Customer6,Driver33,Vehicle3,6.5,5469,15.94,164.3663739,162.4843162,326.8506901
14505177,Customer6,Driver22,Vehicle12,30,0,103.57,107.7532104,103.2152168,210.9684272
14505178,Customer6,Driver89,Vehicle7,0.5,0,0.36,944.4444444,1916.666667,2861.111111
14505182,Customer6,Driver30,Vehicle15,44,0,186.085,118.7629309,120.3213585,239.0842894
14505187,Customer6,Driver33,Vehicle3,12,3714,47.95,94.4734098,100.5213764,194.9947862
14505188,Customer6,Driver89,Vehicle7,2,0,3.695,663.0581867,722.5981055,1385.656292
14505191,Customer6,Driver53,Vehicle11,8,0,28.205,113.1005141,104.2368374,217.3373515
14505192,Customer6,Driver89,Vehicle7,1,0,1.925,446.7532468,249.3506494,696.1038961
14505194,Customer6,Driver33,Vehicle3,0.5,3771,0.255,1137.254902,509.8039216,1647.058824
14505198,Customer6,Driver22,Vehicle12,4,0,5.655,228.1167109,263.4836428,491.6003537
14505201,Customer6,Driver89,Vehicle7,2,0,3.775,590.7284768,503.3112583,1094.039735
14505203,Customer6,Driver133,Vehicle13,0,0,0.13,846.1538462,384.6153846,1230.769231
14505205,Customer6,Driver53,Vehicle11,6.5,0,29.305,119.4335438,131.3768981,250.8104419
14505208,Customer6,Driver133,Vehicle13,7,0,26.07,119.2942079,119.6777906,238.9719985
14505209,Customer6,Driver33,Vehicle3,8,4109,22.74,110.817942,150.3957784,261.2137203
14505213,Customer6,Driver22,Vehicle12,37,0,150.43,108.2230938,108.0236655,216.2467593
14505217,Customer6,Driver53,Vehicle11,8,0,28.175,107.1872227,109.6716948,216.8589175
14505218,Customer6,Driver133,Vehicle13,85,0,294.06,90.7637897,89.74358974,180.5073794
14505220,Customer6,Driver109,Vehicle4,4.5,5198,11.88,115.3198653,143.9393939,259.2592593
14505221,Customer6,Driver132,Vehicle14,26.5,0,122.89,99.84539019,83.16380503,183.0091952
14505226,Customer6,Driver89,Vehicle7,4,0,18.085,134.3654963,119.4359967,253.8014929
14505227,Customer6,Driver33,Vehicle3,6.5,10122,15.46,129.3661061,113.1953428,242.5614489
14505231,Customer6,Driver53,Vehicle11,6,0,29.31,99.62470147,94.84817468,194.4728762
14505238,Customer6,Driver109,Vehicle4,18,4125,54.96,122.8165939,213.2459971,336.062591
14505243,Customer6,Driver132,Vehicle14,0.5,0,0.095,2526.315789,2631.578947,5157.894737
14505244,Customer6,Driver89,Vehicle7,0.5,0,0.605,1190.082645,1123.966942,2314.049587
14505245,Customer6,Driver30,Vehicle15,41.5,0,186.59,97.8080283,99.52301838,197.3310467
14505247,Customer6,Driver33,Vehicle3,5.5,11052,16.965,101.3852048,117.3003242,218.685529
14505250,Customer6,Driver132,Vehicle14,16,0,69.145,72.89030299,66.81611107,139.7064141
14505252,Customer6,Driver123,Vehicle11,8,0,28.23,97.05986539,121.1477152,218.2075806
14505253,Customer6,Driver33,Vehicle3,0.5,3570,0.125,80,1040,1120
14505260,Customer6,Driver89,Vehicle7,3.5,0,7.28,340.6593407,361.2637363,701.9230769
14505261,Customer6,Driver22,Vehicle12,27.5,0,88.485,103.5203707,99.90393852,203.4243092
14505266,Customer6,Driver33,Vehicle3,5,7600,15.235,137.8404989,135.8713489,273.7118477
14505270,Customer6,Driver109,Vehicle4,1.5,4404,1.97,223.3502538,284.2639594,507.6142132
14505276,Customer6,Driver33,Vehicle3,0,7608,0.08,0,250,250
14505277,Customer6,Driver33,Vehicle3,4,7071,13.29,136.9450715,130.9255079,267.8705794
14505281,Customer6,Driver89,Vehicle7,0.5,0,1.015,1201.970443,394.08867,1596.059113
14505284,Customer6,Driver109,Vehicle4,90.5,11967,251.965,121.9216955,90.210942,212.1326375
14505285,Customer6,Driver89,Vehicle7,0.5,0,0.365,1808.219178,1178.082192,2986.30137
14505289,Customer6,Driver33,Vehicle3,0.5,3957,0.685,861.3138686,671.5328467,1532.846715
14505291,Customer6,Driver123,Vehicle11,6.5,0,28.32,114.0536723,112.2881356,226.3418079
14505297,Customer6,Driver89,Vehicle7,5,0,18.01,201.5546918,215.435869,416.9905608
14505301,Customer6,Driver12,Vehicle14,78,0,357.2,67.0212766,71.55655095,138.5778275
14505306,Customer6,Driver89,Vehicle7,0.5,0,0.405,641.9753086,666.6666667,1308.641975
14505311,Customer6,Driver123,Vehicle11,9,0,28.225,97.43135518,117.9805137,215.4118689
14505316,Customer6,Driver89,Vehicle7,0,0,0.47,1680.851064,42.55319149,1723.404255
14505320,Customer6,Driver89,Vehicle7,3,0,10.19,117.7625123,100.0981354,217.8606477
14505331,Customer6,Driver89,Vehicle7,6,0,18.155,118.4246764,109.6116772,228.0363536
14505334,Customer6,Driver57,Vehicle3,12.5,4120,34.48,127.900232,132.25058,260.1508121
14505335,Customer6,Driver38,Vehicle15,1.5,0,3.7,264.8648649,286.4864865,551.3513514
14505337,Customer6,Driver123,Vehicle11,6.5,0,28.27,106.8270251,101.8747789,208.701804
14505341,Customer6,Driver89,Vehicle7,2.5,0,5.11,213.3072407,195.6947162,409.0019569
14505345,Customer6,Driver89,Vehicle7,0,0,0.49,714.2857143,387.755102,1102.040816
14505347,Customer6,Driver123,Vehicle11,8.5,0,28.52,99.2286115,87.30715288,186.5357644
14505349,Customer6,Driver89,Vehicle7,1,0,0.805,1204.968944,931.6770186,2136.645963
14505350,Customer6,Driver57,Vehicle3,74,5201,270.91,90.251375,87.96279207,178.2141671
14505351,Customer6,Driver109,Vehicle4,99,11991,327.095,74.84064263,71.04969504,145.8903377
14505355,Customer6,Driver38,Vehicle15,13.5,0,59.805,99.155589,98.8211688,197.9767578
14505357,Customer6,Driver42,Vehicle13,71.5,0,279.83,61.39441804,72.3296287,133.7240467
14505358,Customer6,Driver123,Vehicle11,1,0,2.285,245.0765864,323.8512035,568.9277899
14505365,Customer6,Driver38,Vehicle15,56,0,245.73,87.94205022,92.13364262,180.0756928
14505369,Customer6,Driver123,Vehicle11,7,0,28.29,102.8632025,96.14704843,199.010251
14505380,Customer6,Driver54,Vehicle11,8,0,28.22,91.42452162,95.32246634,186.746988
14505398,Customer6,Driver12,Vehicle15,0.5,0,1.35,303.7037037,274.0740741,577.7777778
14505402,Customer6,Driver109,Vehicle4,0.5,12092,0.34,352.9411765,470.5882353,823.5294118
14505403,Customer6,Driver42,Vehicle13,19,0,96.28,70.10801828,48.19277108,118.3007894
14505404,Customer6,Driver54,Vehicle11,7,0,28.36,96.96755994,92.03102962,188.9985896
14505408,Customer6,Driver109,Vehicle4,18,12351,60.23,66.24605678,58.44263656,124.6886933
14505418,Customer6,Driver109,Vehicle4,0.5,12283,0.29,551.7241379,206.8965517,758.6206897
14505477,Customer6,Driver84,Vehicle23,33,0,161.675,90.11906603,85.41827741,175.5373434
14505489,Customer6,Driver84,Vehicle23,33,0,161.085,67.10742776,67.47990192,134.5873297
14505508,Customer6,Driver84,Vehicle23,4.5,0,24.795,129.461585,100.4234725,229.8850575
14505520,Customer6,Driver84,Vehicle23,2,0,9.705,242.1432251,154.5595054,396.7027306
14505542,Customer6,Driver190,Vehicle23,1.5,0,5.245,120.1143947,104.8617731,224.9761678
14505548,Customer6,Driver190,Vehicle23,0,0,0.11,0,727.2727273,727.2727273
14505557,Customer6,Driver190,Vehicle23,4.5,0,17.305,139.8439757,142.1554464,281.9994221
14505573,Customer6,Driver190,Vehicle23,6,0,14.71,148.1985044,150.2379334,298.4364378
14505578,Customer6,Driver190,Vehicle23,0.5,0,1.59,496.8553459,540.8805031,1037.735849
14505585,Customer6,Driver190,Vehicle23,0.5,0,2.735,372.9433272,314.4424132,687.3857404
14505591,Customer6,Driver190,Vehicle23,1,0,2.48,298.3870968,286.2903226,584.6774194
14505598,Customer6,Driver190,Vehicle23,0,0,0.645,232.5581395,124.0310078,356.5891473
14505605,Customer6,Driver190,Vehicle23,0.5,0,0.435,505.7471264,643.6781609,1149.425287
14505608,Customer6,Driver190,Vehicle23,0.5,0,0.49,571.4285714,183.6734694,755.1020408
14505615,Customer6,Driver190,Vehicle23,6,0,22.5,124,116.8888889,240.8888889
14505623,Customer6,Driver190,Vehicle23,7,0,42.195,113.2835644,111.6246001,224.9081645
14505640,Customer6,Driver190,Vehicle23,0.5,0,1.21,743.8016529,702.4793388,1446.280992
14505642,Customer6,Driver190,Vehicle23,0,0,0.255,862.745098,666.6666667,1529.411765
14505647,Customer6,Driver190,Vehicle23,0.5,0,0.975,779.4871795,348.7179487,1128.205128
14505648,Customer6,Driver190,Vehicle23,13,0,43.73,122.1129659,125.0857535,247.1987194
14505655,Customer6,Driver190,Vehicle23,6.5,0,21.43,100.7932804,87.26084928,188.0541297
14505668,Customer6,Driver190,Vehicle23,0,0,0.44,386.3636364,204.5454545,590.9090909
14505669,Customer6,Driver190,Vehicle23,0.5,0,1.84,206.5217391,222.826087,429.3478261
14505672,Customer6,Driver190,Vehicle23,5.5,0,24.09,117.0610212,127.0236613,244.0846824
14505682,Customer6,Driver190,Vehicle23,10,0,30.65,135.725938,128.548124,264.274062
14505696,Customer6,Driver84,Vehicle23,74,0,299.2,73.32887701,75.80213904,149.131016
14505734,Customer6,Driver49,Vehicle26,44.5,0,160.655,101.3974044,95.11064081,196.5080452
14505735,Customer6,Driver90,Vehicle22,7.5,0,31.39,120.1019433,115.6419242,235.7438675
14505737,Customer6,Driver121,Vehicle24,101.5,0,411.885,68.73277735,74.31686029,143.0496376
14505738,Customer6,Driver90,Vehicle22,49.5,0,240.59,67.58385635,76.02144728,143.6053036
14505745,Customer6,Driver37,Vehicle22,9,0,36.545,97.41414694,102.3395813,199.7537283
